num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
24560,390,24950,62.97435897
23338,433,23771,53.89838337
36321,180,36501,201.7833333
36048,394,36442,91.49238579
29033,609,29642,47.67323481
43885,977,44862,44.91811668
28079,217,28296,129.3963134
37482,438,37920,85.57534247
27346,391,27737,69.93861893
34468,207,34675,166.5120773
38905,274,39179,141.9890511
27410,456,27866,60.10964912
24636,453,25089,54.38410596
25868,136,26004,190.2058824
42744,437,43181,97.81235698
25261,69,25330,366.1014493
25504,190,25694,134.2315789
39858,139,39997,286.7482014
27679,403,28082,68.68238213
24215,235,24450,103.0425532
31763,218,31981,145.7018349
25213,196,25409,128.6377551
26921,209,27130,128.8086124
29836,398,30234,74.96482412
31322,65,31387,481.8769231
23611,236,23847,100.0466102
25191,294,25485,85.68367347
22939,205,23144,111.897561
29319,412,29731,71.16262136
23878,511,24389,46.72798434
23414,267,23681,87.6928839
28727,399,29126,71.99749373
29733,312,30045,95.29807692
30461,129,30590,236.1317829
26056,522,26578,49.91570881
38955,296,39251,131.6047297
45770,205,45975,223.2682927
26568,309,26877,85.98058252
36251,253,36504,143.284585
27169,273,27442,99.52014652
39476,316,39792,124.9240506
26754,469,27223,57.04477612
36364,470,36834,77.37021277
26695,667,27362,40.02248876
29945,435,30380,68.83908046
31783,446,32229,71.26233184
24188,370,24558,65.37297297
34086,305,34391,111.757377
27267,361,27628,75.53185596
33986,279,34265,121.8136201
27908,470,28378,59.3787234
24043,245,24288,98.13469388
27395,485,27880,56.48453608
24476,1133,25609,21.60282436
27977,166,28143,168.5361446
35147,379,35526,92.73614776
27599,448,28047,61.60491071
25791,438,26229,58.88356164
43222,85,43307,508.4941176
24548,267,24815,91.94007491
35854,282,36136,127.141844
24311,291,24602,83.54295533
25851,293,26144,88.22866894
24672,584,25256,42.24657534
39946,420,40366,95.10952381
37125,101,37226,367.5742574
24076,298,24374,80.79194631
36169,106,36275,341.2169811
32175,388,32563,82.92525773
28109,509,28618,55.22396857
43508,212,43720,205.2264151
33629,531,34160,63.33145009
35692,531,36223,67.2165725
39571,314,39885,126.022293
26237,262,26499,100.1412214
24902,521,25423,47.79654511
25906,248,26154,104.4596774
27466,599,28065,45.85308848
25594,353,25947,72.50424929
41855,536,42391,78.08768657
25097,127,25224,197.6141732
38921,259,39180,150.2741313
33510,770,34280,43.51948052
25072,143,25215,175.3286713
43473,536,44009,81.10634328
43795,158,43953,277.1835443
24096,449,24545,53.66592428
32509,284,32793,114.4683099
33455,231,33686,144.8268398
25365,264,25629,96.07954545
28813,740,29553,38.93648649
40572,477,41049,85.05660377
26368,67,26435,393.5522388
42532,518,43050,82.10810811
30741,229,30970,134.2401747
24665,305,24970,80.86885246
23319,231,23550,100.9480519
23557,366,23923,64.36338798
36018,574,36592,62.74912892
26760,294,27054,91.02040816
39023,320,39343,121.946875
29203,666,29869,43.84834835
25716,271,25987,94.89298893
23702,554,24256,42.7833935
32056,339,32395,94.56047198
29084,242,29326,120.1818182
26361,261,26622,101
25958,288,26246,90.13194444
32019,249,32268,128.5903614
23741,260,24001,91.31153846
24661,164,24825,150.3719512
28276,656,28932,43.10365854
24833,355,25188,69.95211268
25512,418,25930,61.03349282
26328,450,26778,58.50666667
29190,531,29721,54.97175141
25103,373,25476,67.3002681
37135,405,37540,91.69135802
25576,338,25914,75.66863905
25059,350,25409,71.59714286
24612,309,24921,79.65048544
31805,1029,32834,30.90864917
31323,368,31691,85.11684783
23641,491,24132,48.14867617
23401,1155,24556,20.26060606
34603,685,35288,50.51532847
25199,197,25396,127.9137056
27292,451,27743,60.51441242
32146,402,32548,79.96517413
25469,170,25639,149.8176471
30416,135,30551,225.3037037
26244,222,26466,118.2162162
38173,334,38507,114.2904192
26733,438,27171,61.03424658
23243,400,23643,58.1075
23591,276,23867,85.47463768
25905,548,26453,47.27189781
40426,401,40827,100.8129676
31680,361,32041,87.75623269
24863,470,25333,52.9
29006,380,29386,76.33157895
31274,465,31739,67.25591398
27100,554,27654,48.91696751
36469,400,36869,91.1725
25491,261,25752,97.66666667
23903,250,24153,95.612
40781,403,41184,101.1935484
27704,142,27846,195.0985915
29105,244,29349,119.2827869
24503,134,24637,182.858209
30513,194,30707,157.2835052
27117,256,27373,105.9257813
27881,165,28046,168.9757576
23338,552,23890,42.27898551
23071,424,23495,54.41273585
29315,429,29744,68.33333333
25343,288,25631,87.99652778
36172,140,36312,258.3714286
25998,492,26490,52.84146341
30386,268,30654,113.380597
30677,224,30901,136.9508929
43943,269,44212,163.3568773
33215,497,33712,66.83098592
26190,503,26693,52.06759443
27061,141,27202,191.9219858
41891,290,42181,144.4517241
27329,306,27635,89.31045752
27393,259,27652,105.7644788
29117,195,29312,149.3179487
23415,344,23759,68.06686047
24343,76,24419,320.3026316
24595,504,25099,48.79960317
33430,283,33713,118.1272085
28616,418,29034,68.45933014
24177,453,24630,53.37086093
30289,355,30644,85.32112676
31916,336,32252,94.98809524
29097,229,29326,127.0611354
26364,747,27111,35.29317269
23685,515,24200,45.99029126
23724,198,23922,119.8181818
27856,429,28285,64.93240093
33103,264,33367,125.3901515
24123,369,24492,65.37398374
28158,358,28516,78.65363128
32790,507,33297,64.67455621
35530,439,35969,80.93394077
24711,153,24864,161.5098039
30351,214,30565,141.8271028
27879,701,28580,39.7703281
40149,112,40261,358.4732143
37282,168,37450,221.9166667
37326,477,37803,78.25157233
24208,245,24453,98.80816327
25607,422,26029,60.68009479
37359,237,37596,157.6329114
25426,195,25621,130.3897436
40976,332,41308,123.4216867
25378,86,25464,295.0930233
36855,551,37406,66.88747731
29057,238,29295,122.0882353
36000,166,36166,216.8674699
29816,265,30081,112.5132075
28483,186,28669,153.1344086
30174,871,31045,34.64293915
39537,335,39872,118.0208955
24882,208,25090,119.625
33010,429,33439,76.94638695
26005,98,26103,265.3571429
39674,279,39953,142.2007168
23640,494,24134,47.85425101
24767,301,25068,82.28239203
26941,624,27565,43.17467949
33491,297,33788,112.7643098
35121,512,35633,68.59570313
25785,322,26107,80.07763975
34124,216,34340,157.9814815
25529,223,25752,114.4798206
24709,369,25078,66.96205962
24723,314,25037,78.73566879
33124,273,33397,121.3333333
30506,444,30950,68.70720721
35117,295,35412,119.040678
31115,242,31357,128.5743802
24485,370,24855,66.17567568
22937,162,23099,141.5864198
26252,117,26369,224.3760684
29459,278,29737,105.9676259
26758,547,27305,48.91773309
39738,197,39935,201.715736
25591,271,25862,94.43173432
25428,182,25610,139.7142857
34678,415,35093,83.56144578
30136,129,30265,233.6124031
38677,201,38878,192.4228856
28253,763,29016,37.02883355
23269,368,23637,63.23097826
30345,322,30667,94.23913043
37712,147,37859,256.5442177
29119,352,29471,82.72443182
23841,170,24011,140.2411765
24775,185,24960,133.9189189
27660,440,28100,62.86363636
23693,156,23849,151.8782051
30692,782,31474,39.24808184
38646,550,39196,70.26545455
27662,241,27903,114.780083
24610,228,24838,107.9385965
29899,432,30331,69.21064815
24815,427,25242,58.1147541
29163,289,29452,100.9100346
43056,468,43524,92
26412,204,26616,129.4705882
25022,181,25203,138.2430939
33583,163,33746,206.0306748
39939,136,40075,293.6691176
30936,254,31190,121.7952756
27224,111,27335,245.2612613
29984,49,30033,611.9183673
38765,282,39047,137.464539
24717,317,25034,77.97160883
24519,469,24988,52.2793177
32939,199,33138,165.5226131
28519,475,28994,60.04
24290,191,24481,127.1727749
37687,481,38168,78.35135135
34927,401,35328,87.09975062
27592,255,27847,108.2039216
25887,205,26092,126.2780488
27140,178,27318,152.4719101
30549,654,31203,46.71100917
23214,587,23801,39.54684838
38417,411,38828,93.47201946
31516,125,31641,252.128
23326,152,23478,153.4605263
35089,369,35458,95.09214092
35097,519,35616,67.62427746
37368,140,37508,266.9142857
31668,223,31891,142.0089686
29020,231,29251,125.6277056
41431,383,41814,108.1749347
29240,295,29535,99.11864407
26244,179,26423,146.6145251
29334,388,29722,75.60309278
42822,490,43312,87.39183673
26794,301,27095,89.0166113
34204,99,34303,345.4949495
32176,496,32672,64.87096774
40495,615,41110,65.84552846
39330,160,39490,245.8125
34506,584,35090,59.08561644
23971,389,24360,61.62210797
26431,493,26924,53.61257606
30915,132,31047,234.2045455
23402,163,23565,143.5705521
26981,300,27281,89.93666667
43150,484,43634,89.15289256
24691,114,24805,216.5877193
28390,344,28734,82.52906977
33453,134,33587,249.6492537
23631,349,23980,67.71060172
45084,626,45710,72.01916933
36370,312,36682,116.5705128
27985,534,28519,52.40636704
26801,115,26916,233.0521739
23696,274,23970,86.48175182
27601,227,27828,121.5903084
30798,357,31155,86.26890756
28252,64,28316,441.4375
23488,435,23923,53.9954023
24862,293,25155,84.85324232
24750,763,25513,32.43774574
35432,282,35714,125.6453901
31768,409,32177,77.67237164
37427,408,37835,91.73284314
42028,385,42413,109.1636364
28362,221,28583,128.3348416
25814,562,26376,45.93238434
34304,477,34781,71.91614256
23477,171,23648,137.2923977
28351,245,28596,115.7183673
24217,410,24627,59.06585366
27042,255,27297,106.0470588
34146,231,34377,147.8181818
24848,195,25043,127.425641
23612,123,23735,191.9674797
38842,627,39469,61.94896332
23947,333,24280,71.91291291
24170,211,24381,114.549763
34090,552,34642,61.75724638
25926,226,26152,114.7168142
24059,359,24418,67.01671309
24885,479,25364,51.9519833
24698,698,25396,35.38395415
32244,157,32401,205.3757962
24975,240,25215,104.0625
23996,269,24265,89.20446097
29737,376,30113,79.08776596
28500,102,28602,279.4117647
25615,342,25957,74.89766082
42713,312,43025,136.900641
28926,154,29080,187.8311688
25300,477,25777,53.03983229
23914,512,24426,46.70703125
24882,432,25314,57.59722222
36779,310,37089,118.6419355
25657,199,25856,128.9296482
24422,990,25412,24.66868687
23188,225,23413,103.0577778
45416,411,45827,110.5012165
39651,506,40157,78.36166008
23567,156,23723,151.0705128
27075,281,27356,96.35231317
31026,273,31299,113.6483516
23874,104,23978,229.5576923
23376,259,23635,90.25482625
38332,488,38820,78.54918033
27708,77,27785,359.8441558
30429,603,31032,50.46268657
28436,161,28597,176.621118
28884,179,29063,161.3631285
34513,298,34811,115.8154362
27659,186,27845,148.7043011
24941,384,25325,64.95052083
40431,442,40873,91.47285068
31235,688,31923,45.3997093
32430,188,32618,172.5
26590,191,26781,139.2146597
26313,211,26524,124.7061611
23350,239,23589,97.69874477
23410,81,23491,289.0123457
37480,522,38002,71.80076628
26261,129,26390,203.5736434
44204,145,44349,304.8551724
29836,325,30161,91.80307692
26639,680,27319,39.175
23945,283,24228,84.61130742
23345,465,23810,50.20430108
40851,484,41335,84.40289256
28457,407,28864,69.91891892
37770,2143,39913,17.62482501
44132,158,44290,279.3164557
38156,221,38377,172.6515837
23081,176,23257,131.1420455
26911,244,27155,110.2909836
26968,251,27219,107.4422311
38388,168,38556,228.5
23429,438,23867,53.49086758
31983,191,32174,167.4502618
36349,369,36718,98.50677507
30584,382,30966,80.06282723
29092,745,29837,39.04966443
27315,421,27736,64.88123515
32992,379,33371,87.05013193
24059,174,24233,138.2701149
26816,123,26939,218.0162602
32348,83,32431,389.7349398
29566,443,30009,66.74040632
25379,457,25836,55.53391685
27701,263,27964,105.3269962
26022,368,26390,70.71195652
32780,430,33210,76.23255814
26722,139,26861,192.2446043
27336,361,27697,75.72299169
30250,476,30726,63.55042017
29409,686,30095,42.87026239
24794,512,25306,48.42578125
29491,261,29752,112.9923372
30634,198,30832,154.7171717
24790,291,25081,85.18900344
32265,531,32796,60.76271186
23541,256,23797,91.95703125
29243,119,29362,245.7394958
24626,396,25022,62.18686869
26537,376,26913,70.57712766
28875,121,28996,238.6363636
27964,282,28246,99.16312057
32716,340,33056,96.22352941
30997,261,31258,118.7624521
27052,560,27612,48.30714286
26977,379,27356,71.17941953
28314,545,28859,51.95229358
38925,400,39325,97.3125
23208,384,23592,60.4375
25992,593,26585,43.83136594
26284,601,26885,43.73377704
26460,330,26790,80.18181818
23784,258,24042,92.18604651
24276,246,24522,98.68292683
23118,365,23483,63.3369863
31162,435,31597,71.63678161
29659,319,29978,92.97492163
36575,408,36983,89.64460784
28839,174,29013,165.7413793
24715,319,25034,77.47648903
38873,109,38982,356.6330275
35071,254,35325,138.0748031
24439,127,24566,192.4330709
24172,408,24580,59.24509804
39358,129,39487,305.1007752
24874,517,25391,48.11218569
42766,407,43173,105.0761671
32402,352,32754,92.05113636
24855,302,25157,82.3013245
39674,114,39788,348.0175439
23286,423,23709,55.04964539
27092,153,27245,177.0718954
27188,508,27696,53.51968504
29949,369,30318,81.16260163
37930,278,38208,136.4388489
31099,248,31347,125.3991935
26961,70,27031,385.1571429
32802,374,33176,87.70588235
32485,141,32626,230.3900709
26048,209,26257,124.6315789
25015,305,25320,82.01639344
27727,234,27961,118.491453
26695,252,26947,105.9325397
24902,419,25321,59.43198091
27860,337,28197,82.67062315
42895,409,43304,104.8777506
44622,517,45139,86.30947776
23783,108,23891,220.212963
26628,500,27128,53.256
23339,176,23515,132.6079545
27798,423,28221,65.71631206
31931,532,32463,60.02067669
24383,403,24786,60.50372208
39811,865,40676,46.02427746
25747,235,25982,109.5617021
31054,381,31435,81.50656168
25299,230,25529,109.9956522
28641,344,28985,83.25872093
23785,328,24113,72.5152439
33531,492,34023,68.15243902
24908,242,25150,102.9256198
42188,537,42725,78.56238361
35536,156,35692,227.7948718
24151,292,24443,82.70890411
24355,102,24457,238.7745098
26818,220,27038,121.9
26828,136,26964,197.2647059
23349,320,23669,72.965625
23733,210,23943,113.0142857
25706,206,25912,124.7864078
27052,955,28007,28.32670157
30244,130,30374,232.6461538
30399,540,30939,56.29444444
35514,395,35909,89.90886076
23800,1121,24921,21.23104371
26979,738,27717,36.55691057
24413,391,24804,62.43734015
23400,799,24199,29.28660826
29579,324,29903,91.29320988
26805,407,27212,65.85995086
28720,196,28916,146.5306122
22965,459,23424,50.03267974
23366,217,23583,107.6774194
28344,236,28580,120.1016949
23349,750,24099,31.132
29498,159,29657,185.5220126
30126,775,30901,38.87225806
30397,227,30624,133.907489
30341,204,30545,148.7303922
24693,325,25018,75.97846154
28357,141,28498,201.1134752
43863,356,44219,123.2106742
29345,207,29552,141.763285
27279,476,27755,57.30882353
40200,242,40442,166.1157025
37285,387,37672,96.34366925
30142,193,30335,156.1761658
24319,217,24536,112.0691244
28432,179,28611,158.8379888
23776,500,24276,47.552
26466,145,26611,182.5241379
24281,439,24720,55.30979499
30517,505,31022,60.42970297
36241,401,36642,90.3765586
27602,399,28001,69.17794486
32625,184,32809,177.3097826
34413,611,35024,56.32242226
26449,417,26866,63.42685851
35141,323,35464,108.7956656
41263,581,41844,71.02065404
24643,95,24738,259.4
34472,425,34897,81.11058824
23154,398,23552,58.1758794
23841,324,24165,73.58333333
31397,146,31543,215.0479452
29374,116,29490,253.2241379
44391,295,44686,150.4779661
24901,757,25658,32.89431968
